after the car accidients , you didn 't have any pain in your back or neck	was your back affected in those car accidents	2-6 3-7 12-1 13-2
after the car accidients , you didn 't have any pain in your back or neck	any pain in your legs	9-0 10-1 11-2 12-3
after the car accidients , you didn 't have any pain in your back or neck	any pain in your neck	9-0 10-1 11-2 12-3 15-4
after the car accidients , you didn 't have any pain in your back or neck	is there any pain in your legs	9-2 10-3 11-4 12-5
any stomach pain	stomach pain	1-0 2-1
any stomach pain	any burning or other pain in the abdominal area	0-0 2-4
any stomach pain	is there any pain in your abdominal region	0-2 2-3
any stomach pain	any stomach trouble	0-0 1-1
any stomach pain	are you having any stomach pain	0-3 1-4 2-5
any stomach pain	any other pain	2-2
has the pain caused you to miss work	has your back pain made you take days off of work	0-0 2-3 3-4 4-5 7-10
has the pain caused you to miss work	absolutely ! we cannot have you missing work ! we will definitely address this !	4-5 7-7
has the pain caused you to miss work	are you in pain currently	2-3 4-1
has the pain caused you to miss work	when do you get the pain	1-4 2-5 4-2
has the pain caused you to miss work	has the pain gotten worse	1-1 2-2
has the pain caused you to miss work	do you work	4-1 7-2
okay , how did it start	do you know how it started	2-3 4-4
okay , how did it start	i 'm sorry to hear that. can you tell me how your pain began	2-10
okay , how did it start	can you tell me a little more about how your back pain began	2-8
okay , how did it start	okay , when did it start	0-0 1-1 3-3 5-5
okay , how did it start	okay , and when did it start	0-0 1-1 3-4 5-6
okay , how did it start	when did it start	3-1 5-3
that 's awful , when did this start	so , when did this incident occur	3-1 4-2 5-3
that 's awful , when did this start	it sounds like the back pain has been really affecting you. whendid you help your buddy	4-11 5-11
that 's awful , when did this start	it sounds like the back pain has been really affecting you. whendid you help your buddy	4-11 5-11
that 's awful , when did this start	when did this start	4-0 5-1 7-3
that 's awful , when did this start	when did that start	4-0 5-1 7-3
that 's awful , when did this start	when did this start , again	4-0 5-1 7-3
thank you very much for your time and cooperation. the doctor will be in shortly	okay thank you	0-1 1-2
thank you very much for your time and cooperation. the doctor will be in shortly	okay thank you	0-1 1-2
thank you very much for your time and cooperation. the doctor will be in shortly	okay thank you	0-1 1-2
thank you very much for your time and cooperation. the doctor will be in shortly	thank you for your time	0-0 1-1 4-2 5-3 6-4
thank you very much for your time and cooperation. the doctor will be in shortly	thank you mr. wilkins , the doctor will be in shortly	0-0 1-1 9-5 10-6 11-7 12-8 13-9 14-10
thank you very much for your time and cooperation. the doctor will be in shortly	thank you	0-0 1-1
any drugs	drugs	1-0
any drugs	drugs	1-0
any drugs	drugs	1-0
any drugs	drugs	1-0
any drugs	drugs	1-0
any drugs	drugs	1-0
okay	okay ,	0-0
okay	okay ,	0-0
okay	okay ,	0-0
okay	okay ,	0-0
okay	is that okay	0-2
okay	okay thank you	0-0
are you peeing normally	any trouble peeing	0-2 2-2
are you peeing normally	any trouble peeing	0-2 2-2
are you peeing normally	any trouble peeing	0-2 2-2
are you peeing normally	are you urinating normally	0-0 1-1 2-2 3-3
are you peeing normally	can you urinate	1-1
are you peeing normally	how often do you urinate	1-3
are you experiencing any problems with your vision	do you have any vision problems	1-1 3-3 4-5 7-4
are you experiencing any problems with your vision	changes in vision	7-2
are you experiencing any problems with your vision	changes in your vision or hearing	5-1 6-2 7-3
are you experiencing any problems with your vision	have you had any trouble with your vision	1-1 3-3 4-4 5-5 6-6 7-7
are you experiencing any problems with your vision	are you experiencing any trouble with your heart	0-0 1-1 2-2 3-3 4-4 6-6
are you experiencing any problems with your vision	have you had any headaches	1-1
can you describe your urge to urinate	how are you	1-2
can you describe your urge to urinate	how are you	1-2
can you describe your urge to urinate	hello. i 'm a medical student and part of you care team today. how are you	1-9
can you describe your urge to urinate	can you describe it	0-0 1-1 2-2
can you describe your urge to urinate	can you urinate	1-1 6-2
can you describe your urge to urinate	can you describe your frequent urination more	0-0 1-1 2-2 3-3
do you have any chronic health problems	could you tell me about any chronic or ongoing health problems you may have	1-1 3-5 4-6 5-9 6-10
do you have any chronic health problems	okay i have enough information abour your back , can you tell me a little about your past medical history	1-10
do you have any chronic health problems	how would you describe your overall health	1-2 5-6
do you have any chronic health problems	do you have any chronic health issues	0-0 1-1 2-2 3-3 4-4 5-5 6-6
do you have any chronic health problems	do you have any chronic medical problems	0-0 1-1 2-2 3-3 4-4 5-5 6-6
do you have any chronic health problems	do they have any chronic health conditions	0-0 2-2 3-3 4-4 5-5 6-6
id anything increasing your anxiety about your condition	is there anything bothering you specifically	0-0 0-1 1-2
id anything increasing your anxiety about your condition	is there anything bothering you specifically	0-0 0-1 1-2
id anything increasing your anxiety about your condition	is there anything bothering you specifically	0-0 0-1 1-2
id anything increasing your anxiety about your condition	do you have concerns about your urination	4-3 5-4 6-5
id anything increasing your anxiety about your condition	have you had your cholesterol checked	3-3
id anything increasing your anxiety about your condition	what is wrong with your back	3-4
so you work on cars	what do you enjoy	1-2
so you work on cars	okay. we already talked about how you are a mechanic. do you have any other activities	1-6
so you work on cars	i can definitely understand that , what are some things you like to do in your free time	1-10
so you work on cars	i understand. so you work with cars	0-2 1-3 2-4 3-5 4-6
so you work on cars	do you work	1-1 2-0 2-2
so you work on cars	are you currently working	1-1
do you have any concerns	do you have any questions	0-0 1-1 2-2 3-3
do you have any concerns	any other issues besides the urinating and back pain	3-0
do you have any concerns	would you like to add anything else regarding your lower back pain	1-1
do you have any concerns	do you have any headaches	1-1
do you have any concerns	do you have any other concerns	0-0 1-1 2-2 3-3 4-5
do you have any concerns	do you have headaches	1-1
wow that sounds terrible , hopefully we can get that problem solved	we will get to the bottom of it	6-0
wow that sounds terrible , hopefully we can get that problem solved	ok well it seems i have all i need i 'll go outside and talk to the doctor and we 'll be back in	6-19
wow that sounds terrible , hopefully we can get that problem solved	ok well it seems i have all i need i 'll go outside and talk to the doctor and we 'll be back in	6-19
wow that sounds terrible , hopefully we can get that problem solved	that sounds awful	1-0 2-1 3-2
wow that sounds terrible , hopefully we can get that problem solved	hopefully we can make you feel better mr.wilkins	5-0 6-1 7-2
wow that sounds terrible , hopefully we can get that problem solved	i understand. hopefully we can get that taken care of	5-2 6-3 7-4 8-5
what kind of work do you do	what work do you do	0-0 3-1 4-2 5-3 6-4
what kind of work do you do	ok. that 's fine. let 's talk about your occupation	3-9
what kind of work do you do	don 't be embarassed , i 'm sure she was happy to help ! were you working on yor own car or was this part of your job	3-27 5-15
what kind of work do you do	what kind of activities do you do	1-1 2-2 5-5
what kind of work do you do	what activities do you do	5-3
what kind of work do you do	what do you do after work	3-5 5-2
what kind of work do you do	what do you do after work	3-5 5-2
what kind of work do you do	what do you do after work	3-5 5-2
what kind of work do you do	what do you do after work	3-5 5-2
i see. how long ago did this come on	how long ago did this happen	2-0 3-1 4-2 5-3
i see. how long ago did this come on	how long ago was this	2-0 3-1 4-2
i see. how long ago did this come on	how long ago did you hurt it	2-0 3-1 4-2 5-3
